ticker,price,sma_50,sma_200,rsi_14,return_1m,return_3m,return_6m,macd_line,macd_signal,macd_histogram,macd_histogram_prev,volume,avg_volume_50,volume_trend,gap_pct,gap_direction,atr,atr_pct,as_of,market_data_date,fetched_at_utc
NVDA,206.75999450683594,209.7758004760742,192.28700042724608,59.67004816506268,-0.003133933483422391,0.042399738565832346,0.12897234463200813,0.30001711088982574,-1.3586140061935503,1.658631117083376,1.9415925841984096,74580527.0,157784660.54,0.47267286151110416,-0.010517649931066176,NONE,6.996428353445871,0.03383840462045743,2026-07-16,2026-07-16,2026-07-16T18:31:39.494312+00:00
OKLO,41.20000076293945,59.58719985961914,80.74554983139038,25.96766421985221,-0.2828546524664757,-0.35835537532498596,-0.5706991743368699,-4.198275181790066,-3.6793701715732814,-0.5189050102167849,-0.2973620138396438,7787623.0,12337564.46,0.6312123454550931,-0.03042239946218528,DOWN,3.327643258231027,0.08076803875266757,2026-07-16,2026-07-16,2026-07-16T18:31:39.811940+00:00
PL,21.889999389648438,35.301599998474124,25.48169997692108,37.06606890269266,-0.22403402693844365,-0.45124091941377786,-0.18106996765713224,-2.803179561988575,-2.501465996667287,-0.3017135653212879,-0.10831358637628075,13200511.0,13414446.22,0.9840518783637122,-0.03092371363695311,DOWN,2.423142841884068,0.11069634122648483,2026-07-16,2026-07-16,2026-07-16T18:31:40.068447+00:00
PLTR,134.02000427246094,132.53949935913087,155.86684986114503,81.91363655643576,0.005778643695766972,-0.06122156465869355,-0.248766766493135,0.3338105280950856,-1.3879001420184025,1.721710670113488,1.7670045310924125,18205154.0,42839601.08,0.4249608666057168,-0.003588484952535878,NONE,7.117428915841239,0.0531072130200175,2026-07-16,2026-07-16,2026-07-16T18:31:40.355173+00:00
POET,7.590000152587891,11.752399959564208,7.905799989700317,32.06214455253205,-0.3999999698442894,0.03405994479603058,-0.061804695991267256,-1.0292573839624577,-0.9257424923079127,-0.10351489165454497,-0.09236582190711906,13133197.0,38058989.94,0.34507476474558274,-0.040507919763128994,DOWN,0.8239284583500454,0.10855447190855698,2026-07-16,2026-07-16,2026-07-16T18:31:40.752493+00:00
PUBM,13.710000038146973,11.61260004043579,9.18217500925064,79.41175645610613,0.18393783492869265,0.40040858953711145,0.7310605942017083,0.6565385945500619,0.6525273829530762,0.004011211596985698,0.021991870928146695,244603.0,655966.06,0.37288971932480774,0.007970989504123225,NONE,0.5702856608799526,0.04159632817601595,2026-07-16,2026-07-16,2026-07-16T18:31:41.028752+00:00
QBTS,17.110000610351562,23.44159999847412,23.945049958229063,27.44361131387646,-0.28529656521893276,-0.2049256391080203,-0.43250411851296644,-1.526541052087591,-0.9597032909897161,-0.566837761097875,-0.5192875724156315,12693317.0,33134198.34,0.3830880973714845,-0.014778349808356881,NONE,1.5424930027553014,0.09015154574699968,2026-07-16,2026-07-16,2026-07-16T18:31:41.326448+00:00
RDW,8.475000381469727,14.150700073242188,10.083275005817413,31.620543228312485,-0.3722221939652054,-0.2446523903948169,-0.2309437359869594,-1.502425662651973,-1.329433559385008,-0.172992103266965,-0.14656042244411416,13211931.0,42570140.62,0.31035676198337164,-0.026709402689096762,NONE,0.8384284973144531,0.09892961174935708,2026-07-16,2026-07-16,2026-07-16T18:31:41.587538+00:00
RGTI,14.170000076293945,20.00040012359619,23.35950005054474,25.963719286712134,-0.3134689682500371,-0.27146532028451953,-0.4490668563534326,-1.4848249973330745,-1.1143836692383564,-0.3704413280947181,-0.3312845343920705,16706004.0,42769796.08,0.3906028443238722,-0.029508184214107325,NONE,1.219428266797747,0.08605704024221,2026-07-16,2026-07-16,2026-07-16T18:31:42.075469+00:00
RKLB,67.0271987915039,106.69654388427735,77.31528608322144,38.712678418065245,-0.35938831548316497,-0.19176174430424253,-0.269856246587342,-8.850719004226193,-7.056753164228656,-1.7939658399975364,-1.3813642170199278,23395923.0,28407636.46,0.8235786540335077,-0.03858261062672575,DOWN,7.734999520438058,0.11540090679454913,2026-07-16,2026-07-16,2026-07-16T18:31:42.341592+00:00
RXRX,3.069999933242798,3.332099995613098,4.041175004243851,42.10526389171614,-0.03459123622804716,-0.14722221817499315,-0.3670103105960002,0.0018549170557808914,0.06623823663387017,-0.06438331957808928,-0.04260558648491175,21251858.0,21254565.16,0.9998726315979828,-0.01812687124373683,NONE,0.2658571686063494,0.08659842813922415,2026-07-16,2026-07-16,2026-07-16T18:31:42.691194+00:00
SDGR,15.835000038146973,14.7096999168396,15.53457495212555,47.451970137024674,0.06061618985081041,0.3130181996005481,-0.13611565171543272,0.4343474883845442,0.5928432035814809,-0.15849571519693673,-0.1228793948413327,762374.0,1389627.48,0.548617533095992,-0.0030732110019898794,NONE,1.054821286882673,0.06661327971844509,2026-07-16,2026-07-16,2026-07-16T18:31:42.999510+00:00
SERV,5.320099830627441,7.50010202407837,10.175950515270234,38.76118831674226,-0.18900916508647725,-0.4370264615866537,-0.6450900659199548,-0.5229689652143144,-0.5245738634949437,0.0016048982806293743,0.025308652988578206,2957219.0,5001424.38,0.5912753598405901,-0.024347802867060123,NONE,0.3608570098876953,0.06782899219489583,2026-07-16,2026-07-16,2026-07-16T18:31:43.320794+00:00
SMCI,24.864999771118164,33.388299789428714,34.17517488479614,24.370062072397758,-0.14904174006075188,-0.12447182728501205,-0.12044572449627988,-2.0281247710483257,-1.892913520484992,-0.1352112505633336,-0.03275276875015831,21606226.0,55595518.52,0.38863251166957546,-0.013759722583972993,NONE,1.7274996893746513,0.06947515404288164,2026-07-16,2026-07-16,2026-07-16T18:31:43.809281+00:00
SMR,7.599999904632568,10.771800012588502,18.151749970912935,20.240967067098808,-0.23154705350807014,-0.33391761557680333,-0.6167423129665754,-0.7439761793583219,-0.5965717040423405,-0.14740447531598144,-0.11155188058961918,19075830.0,33198186.6,0.5746045779500498,-0.028708107772046732,NONE,0.6782140391213554,0.08923869047787106,2026-07-16,2026-07-16,2026-07-16T18:31:44.116661+00:00
SOFI,17.45009994506836,17.000401916503908,21.86902552127838,51.18564712504376,-0.014675276840198426,-0.08302158090229916,-0.34570304105176364,0.2718326134604716,0.34817447323095896,-0.07634185977048735,-0.01648068193159563,50650535.0,76530038.7,0.6618386173637202,-0.006435460160377379,NONE,0.9264283861432757,0.05309014785357131,2026-07-16,2026-07-16,2026-07-16T18:31:44.413307+00:00
SOUN,6.331399917602539,7.553028011322022,10.160782012939453,52.55191863497803,-0.0993741495528142,-0.17774025007322858,-0.4387056677762149,-0.24868968045582474,-0.2850391529703758,0.03634947251455106,0.052844358905795585,24245722.0,27564882.44,0.8795873536836314,-0.013846177321213942,NONE,0.4132143769945417,0.06526429895001962,2026-07-16,2026-07-16,2026-07-16T18:31:44.821022+00:00
STTK,6.9166998863220215,5.927533988952637,4.541983505487442,62.256799082715276,0.5973903021231477,-0.05895238420852844,0.4623044098162321,0.3219505026926992,0.31286441222093025,0.009086090471768948,0.006463290436851898,1136013.0,1284916.26,0.8841144247018868,-0.02732643180217893,NONE,0.6288571017129081,0.09091866237488366,2026-07-16,2026-07-16,2026-07-16T18:31:45.198377+00:00
STX,749.0,879.4257971191406,485.26809982299807,30.552276482364903,-0.27376032654348215,0.4083977424991465,1.3984885453049904,-19.29504713155643,1.8744513641348366,-21.169498495691265,-16.25601437786905,3821719.0,4277456.38,0.8934559842314511,-0.052275731535796496,DOWN,83.54893275669643,0.11154730675126359,2026-07-16,2026-07-16,2026-07-16T18:31:45.457212+00:00
SYM,42.20500183105469,46.03560028076172,57.294325046539306,54.10352377014935,0.03418280840040988,-0.3030878323317129,-0.37942948823153866,-0.744519757517736,-1.1096573611706204,0.3651376036528844,0.44910603023435214,746752.0,2321863.04,0.32161759205228574,-0.010084435068734333,NONE,2.3212852478027344,0.055000240423984985,2026-07-16,2026-07-16,2026-07-16T18:31:45.877205+00:00
TEM,53.400001525878906,51.537999954223636,61.92917476654053,47.58937734845083,0.05617088756821431,-0.01874304809603,-0.2292147449945312,1.6620970796849264,2.215573300090871,-0.5534762204059445,-0.20023426590227222,3033763.0,6676561.26,0.4543900492871386,-0.008820979355724618,NONE,4.2349284035818915,0.07930577308185179,2026-07-16,2026-07-16,2026-07-16T18:31:46.145380+00:00
TSLA,390.6000061035156,409.96119873046877,417.35774993896484,54.61373942930864,-0.034745211860210956,0.004371335134254917,-0.11065574852626925,-2.4120284858404943,-1.5647448663701051,-0.8472836194703892,-0.40713965265408536,21647420.0,47218896.4,0.45844824107324966,-0.00534904780527733,NONE,19.030711582728795,0.04872173908180978,2026-07-16,2026-07-16,2026-07-16T18:31:46.462372+00:00
TSM,405.2300109863281,425.5018011474609,351.09670028686526,40.94229989372349,-0.04837605672573175,0.11526077935686407,0.23881883504964208,-2.2817115589532477,2.962918307357649,-5.244629866310897,-4.403727544366312,17996655.0,14061931.1,1.279813908347197,-0.03382760100544752,DOWN,20.15643092564174,0.04974071608512181,2026-07-16,2026-07-16,2026-07-16T18:31:46.748785+00:00
VRT,289.0,322.9192010498047,240.05035026550294,39.42146755480979,-0.035380526994559514,-0.017441283778091288,0.6914432808593289,-4.12440207499742,-1.9861165555754416,-2.138285519421978,-1.0408575098976016,3045999.0,6132391.98,0.496706507009684,-0.024854736652254725,NONE,21.102502005440847,0.0730190380811102,2026-07-16,2026-07-16,2026-07-16T18:31:47.117671+00:00
